id,name,kind,row,col,utm_e,utm_n,lat,lon
1616,confluence_1615,gauge,37,83,543750.0,2913150.0,26.337636,87.438419
1616,confluence_1615,gauge+site,37,83,543750.0,2913150.0,26.337636,87.438419
1617,confluence_1616,gauge,81,83,543750.0,2899950.0,26.21845,87.437971
1617,confluence_1616,gauge+site,81,83,543750.0,2899950.0,26.21845,87.437971
1618,confluence_1617,gauge,75,33,528750.0,2901750.0,26.235082,87.287851
1618,confluence_1617,gauge+site,75,33,528750.0,2901750.0,26.235082,87.287851
1619,confluence_1618,gauge,74,121,555150.0,2902050.0,26.237018,87.55218
1619,confluence_1618,gauge+site,74,121,555150.0,2902050.0,26.237018,87.55218
1620,confluence_1619,gauge,74,109,551550.0,2902050.0,26.237152,87.516136
1620,confluence_1619,gauge+site,74,109,551550.0,2902050.0,26.237152,87.516136
1621,confluence_1620,gauge,104,128,557250.0,2893050.0,26.155673,87.572807
1621,confluence_1620,gauge+site,104,128,557250.0,2893050.0,26.155673,87.572807
1622,confluence_1621,gauge,128,137,559950.0,2885850.0,26.090553,87.599488
1622,confluence_1621,gauge+site,128,137,559950.0,2885850.0,26.090553,87.599488
1623,confluence_1622,gauge,38,103,549750.0,2912850.0,26.33473,87.498531
1623,confluence_1622,gauge+site,38,103,549750.0,2912850.0,26.33473,87.498531
1624,confluence_1623,gauge,81,128,557250.0,2899950.0,26.217975,87.573112
1624,confluence_1623,gauge+site,81,128,557250.0,2899950.0,26.217975,87.573112
1625,confluence_1624,gauge,52,76,541650.0,2908650.0,26.297067,87.417229
1625,confluence_1624,gauge+site,52,76,541650.0,2908650.0,26.297067,87.417229
1626,confluence_1625,gauge,82,32,528450.0,2899650.0,26.216126,87.284802
1626,confluence_1625,gauge+site,82,32,528450.0,2899650.0,26.216126,87.284802
1627,confluence_1626,gauge,32,98,548250.0,2914650.0,26.351034,87.483568
1627,confluence_1626,gauge+site,32,98,548250.0,2914650.0,26.351034,87.483568
1628,confluence_1627,gauge,20,79,542550.0,2918250.0,26.383721,87.426563
1628,confluence_1627,gauge+site,20,79,542550.0,2918250.0,26.383721,87.426563
1629,confluence_1628,gauge,15,71,540150.0,2919750.0,26.397334,87.40255
1629,confluence_1628,gauge+site,15,71,540150.0,2919750.0,26.397334,87.40255
1630,confluence_1629,gauge,100,80,542850.0,2894250.0,26.167009,87.428773
1630,confluence_1629,gauge+site,100,80,542850.0,2894250.0,26.167009,87.428773
1631,confluence_1630,gauge,33,87,544950.0,2914350.0,26.348433,87.450486
1631,confluence_1630,gauge+site,33,87,544950.0,2914350.0,26.348433,87.450486
1632,confluence_1631,gauge,46,101,549150.0,2910450.0,26.313081,87.492427
1632,confluence_1631,gauge+site,46,101,549150.0,2910450.0,26.313081,87.492427
1633,confluence_1632,gauge,78,128,557250.0,2900850.0,26.226101,87.573151
1633,confluence_1632,gauge+site,78,128,557250.0,2900850.0,26.226101,87.573151
1634,confluence_1633,gauge,50,34,529050.0,2909250.0,26.302796,87.291024
1634,confluence_1633,gauge+site,50,34,529050.0,2909250.0,26.302796,87.291024
1635,confluence_1634,gauge,63,80,542850.0,2905350.0,26.267235,87.429141
1635,confluence_1634,gauge+site,63,80,542850.0,2905350.0,26.267235,87.429141
1636,confluence_1635,gauge,89,47,532950.0,2897550.0,26.197068,87.329795
1636,confluence_1635,gauge+site,89,47,532950.0,2897550.0,26.197068,87.329795
1637,confluence_1636,gauge,63,102,549450.0,2905350.0,26.267022,87.495237
1637,confluence_1636,gauge+site,63,102,549450.0,2905350.0,26.267022,87.495237
1638,confluence_1637,gauge,47,44,532050.0,2910150.0,26.310858,87.3211
1638,confluence_1637,gauge+site,47,44,532050.0,2910150.0,26.310858,87.3211
1639,confluence_1638,gauge,31,69,539550.0,2914950.0,26.354011,87.396387
1639,confluence_1638,gauge+site,31,69,539550.0,2914950.0,26.354011,87.396387
1640,confluence_1639,gauge,63,124,556050.0,2905350.0,26.266779,87.561333
1640,confluence_1639,gauge+site,63,124,556050.0,2905350.0,26.266779,87.561333
1641,confluence_1640,gauge,170,141,561150.0,2873250.0,25.976733,87.610898
1641,confluence_1640,gauge+site,170,141,561150.0,2873250.0,25.976733,87.610898
1642,confluence_1641,gauge,94,82,543450.0,2896050.0,26.183244,87.434837
1642,confluence_1641,gauge+site,94,82,543450.0,2896050.0,26.183244,87.434837
1643,confluence_1642,gauge,133,131,558150.0,2884350.0,26.077083,87.581423
1643,confluence_1642,gauge+site,133,131,558150.0,2884350.0,26.077083,87.581423
1644,confluence_1643,gauge,41,135,559350.0,2911950.0,26.326238,87.594685
1644,confluence_1643,gauge+site,41,135,559350.0,2911950.0,26.326238,87.594685
1645,confluence_1644,gauge,92,76,541650.0,2896650.0,26.188715,87.416843
1645,confluence_1644,gauge+site,92,76,541650.0,2896650.0,26.188715,87.416843
1646,confluence_1645,gauge,30,149,563550.0,2915250.0,26.355852,87.63693
1646,confluence_1645,gauge+site,30,149,563550.0,2915250.0,26.355852,87.63693
1647,confluence_1646,gauge,27,72,540450.0,2916150.0,26.364821,87.405445
1647,confluence_1646,gauge+site,27,72,540450.0,2916150.0,26.364821,87.405445
1648,confluence_1647,gauge,3,107,550950.0,2923350.0,26.429493,87.510973
1648,confluence_1647,gauge+site,3,107,550950.0,2923350.0,26.429493,87.510973
1649,confluence_1648,gauge,131,144,562050.0,2884950.0,26.082338,87.620444
1649,confluence_1648,gauge+site,131,144,562050.0,2884950.0,26.082338,87.620444
1650,confluence_1649,gauge,59,46,532650.0,2906550.0,26.278339,87.32702
1650,confluence_1649,gauge+site,59,46,532650.0,2906550.0,26.278339,87.32702
1651,confluence_1650,gauge,118,120,554850.0,2888850.0,26.117844,87.548618
1651,confluence_1650,gauge+site,118,120,554850.0,2888850.0,26.117844,87.548618
1652,confluence_1651,gauge,88,98,548250.0,2897850.0,26.199344,87.48294
1652,confluence_1651,gauge+site,88,98,548250.0,2897850.0,26.199344,87.48294
1653,confluence_1652,gauge,42,26,526650.0,2911650.0,26.324513,87.267031
1653,confluence_1652,gauge+site,42,26,526650.0,2911650.0,26.324513,87.267031
1654,confluence_1653,gauge,59,38,530250.0,2906550.0,26.278392,87.302982
1654,confluence_1653,gauge+site,59,38,530250.0,2906550.0,26.278392,87.302982
1655,confluence_1654,gauge,144,158,566250.0,2881050.0,26.046937,87.66224
1655,confluence_1654,gauge+site,144,158,566250.0,2881050.0,26.046937,87.66224
1656,confluence_1655,gauge,64,80,542850.0,2905050.0,26.264526,87.429131
1656,confluence_1655,gauge+site,64,80,542850.0,2905050.0,26.264526,87.429131
1657,confluence_1656,gauge,132,128,557250.0,2884650.0,26.079827,87.572437
1657,confluence_1656,gauge+site,132,128,557250.0,2884650.0,26.079827,87.572437
1658,confluence_1657,gauge,48,118,554250.0,2909850.0,26.307479,87.543497
1658,confluence_1657,gauge+site,48,118,554250.0,2909850.0,26.307479,87.543497
1659,confluence_1658,gauge,58,100,548850.0,2906850.0,26.280587,87.489285
1659,confluence_1658,gauge+site,58,100,548850.0,2906850.0,26.280587,87.489285
1660,confluence_1659,gauge,94,57,535950.0,2896050.0,26.183452,87.35978
1660,confluence_1659,gauge+site,94,57,535950.0,2896050.0,26.183452,87.35978
1661,confluence_1660,gauge,64,62,537450.0,2905050.0,26.264678,87.375052
1661,confluence_1660,gauge+site,64,62,537450.0,2905050.0,26.264678,87.375052
1662,confluence_1661,gauge,47,55,535350.0,2910150.0,26.310781,87.354161
1662,confluence_1661,gauge+site,47,55,535350.0,2910150.0,26.310781,87.354161
1663,confluence_1662,gauge,94,101,549150.0,2896050.0,26.183061,87.49188
1663,confluence_1662,gauge+site,94,101,549150.0,2896050.0,26.183061,87.49188
1664,confluence_1663,gauge,89,71,540150.0,2897550.0,26.196884,87.401859
1664,confluence_1663,gauge+site,89,71,540150.0,2897550.0,26.196884,87.401859
1665,confluence_1664,gauge,50,100,548850.0,2909250.0,26.302257,87.489376
1665,confluence_1664,gauge+site,50,100,548850.0,2909250.0,26.302257,87.489376
1666,confluence_1665,gauge,6,101,549150.0,2922450.0,26.42143,87.492887
1666,confluence_1665,gauge+site,6,101,549150.0,2922450.0,26.42143,87.492887
1667,confluence_1666,gauge,146,129,557550.0,2880450.0,26.041892,87.575252
1667,confluence_1666,gauge+site,146,129,557550.0,2880450.0,26.041892,87.575252
1668,confluence_1667,gauge,91,66,538650.0,2896950.0,26.191508,87.386828
1668,confluence_1667,gauge+site,91,66,538650.0,2896950.0,26.191508,87.386828
1669,confluence_1668,gauge,146,130,557850.0,2880450.0,26.04188,87.57825
1669,confluence_1668,gauge+site,146,130,557850.0,2880450.0,26.04188,87.57825
1670,confluence_1669,gauge,36,29,527550.0,2913450.0,26.340749,87.276087
1670,confluence_1669,gauge+site,36,29,527550.0,2913450.0,26.340749,87.276087
1671,confluence_1670,gauge,6,83,543750.0,2922450.0,26.421607,87.438736
1671,confluence_1670,gauge+site,6,83,543750.0,2922450.0,26.421607,87.438736
1672,confluence_1671,gauge,113,124,556050.0,2890350.0,26.131341,87.560684
1672,confluence_1671,gauge+site,113,124,556050.0,2890350.0,26.131341,87.560684
1673,confluence_1672,gauge,60,119,554550.0,2906250.0,26.274963,87.54635
1673,confluence_1672,gauge+site,60,119,554550.0,2906250.0,26.274963,87.54635
1674,confluence_1673,gauge,137,137,559950.0,2883150.0,26.066174,87.599364
1674,confluence_1673,gauge+site,137,137,559950.0,2883150.0,26.066174,87.599364
1675,confluence_1674,gauge,41,61,537150.0,2911950.0,26.326988,87.372247
1675,confluence_1674,gauge+site,41,61,537150.0,2911950.0,26.326988,87.372247
1676,confluence_1675,gauge,113,112,552450.0,2890350.0,26.131477,87.524674
1676,confluence_1675,gauge+site,113,112,552450.0,2890350.0,26.131477,87.524674
1677,confluence_1676,gauge,47,93,546750.0,2910150.0,26.310453,87.468372
1677,confluence_1676,gauge+site,47,93,546750.0,2910150.0,26.310453,87.468372
1678,confluence_1677,gauge,138,155,565350.0,2882850.0,26.063231,87.653334
1678,confluence_1677,gauge+site,138,155,565350.0,2882850.0,26.063231,87.653334
1679,confluence_1678,gauge,91,106,550650.0,2896950.0,26.191135,87.506926
1679,confluence_1678,gauge+site,91,106,550650.0,2896950.0,26.191135,87.506926
1680,confluence_1679,gauge,62,34,529050.0,2905650.0,26.27029,87.290943
1680,confluence_1679,gauge+site,62,34,529050.0,2905650.0,26.27029,87.290943
1681,confluence_1680,gauge,62,52,534450.0,2905650.0,26.270171,87.345024
1681,confluence_1680,gauge+site,62,52,534450.0,2905650.0,26.270171,87.345024
1682,confluence_1681,gauge,48,35,529350.0,2909850.0,26.308208,87.294043
1682,confluence_1681,gauge+site,48,35,529350.0,2909850.0,26.308208,87.294043
1683,confluence_1682,gauge,145,139,560550.0,2880750.0,26.044479,87.605251
1683,confluence_1682,gauge+site,145,139,560550.0,2880750.0,26.044479,87.605251
1684,confluence_1683,gauge,60,37,529950.0,2906250.0,26.27569,87.29997
1684,confluence_1683,gauge+site,60,37,529950.0,2906250.0,26.27569,87.29997
1685,confluence_1684,gauge,90,53,534750.0,2897250.0,26.194316,87.347803
1685,confluence_1684,gauge+site,90,53,534750.0,2897250.0,26.194316,87.347803
1686,confluence_1685,gauge,89,120,554850.0,2897550.0,26.196398,87.548985
1686,confluence_1685,gauge+site,89,120,554850.0,2897550.0,26.196398,87.548985
1687,confluence_1686,gauge,56,122,555450.0,2907450.0,26.285764,87.555415
1687,confluence_1686,gauge+site,56,122,555450.0,2907450.0,26.285764,87.555415
1688,confluence_1687,gauge,62,110,551850.0,2905650.0,26.269646,87.519284
1688,confluence_1687,gauge+site,62,110,551850.0,2905650.0,26.269646,87.519284
1689,confluence_1688,gauge,56,123,555750.0,2907450.0,26.285752,87.55842
1689,confluence_1688,gauge+site,56,123,555750.0,2907450.0,26.285752,87.55842
1690,confluence_1689,gauge,137,124,556050.0,2883150.0,26.066331,87.560375
1690,confluence_1689,gauge+site,137,124,556050.0,2883150.0,26.066331,87.560375
1691,confluence_1690,gauge,29,109,551550.0,2915550.0,26.359045,87.516676
1691,confluence_1690,gauge+site,29,109,551550.0,2915550.0,26.359045,87.516676
1692,confluence_1691,gauge,64,93,546750.0,2905050.0,26.264404,87.468187
1692,confluence_1691,gauge+site,64,93,546750.0,2905050.0,26.264404,87.468187
1693,confluence_1692,gauge,58,84,544050.0,2906850.0,26.280743,87.441209
1693,confluence_1692,gauge+site,58,84,544050.0,2906850.0,26.280743,87.441209
1694,confluence_1693,gauge,94,88,545250.0,2896050.0,26.183189,87.452851
1694,confluence_1693,gauge+site,94,88,545250.0,2896050.0,26.183189,87.452851
1695,confluence_1694,gauge,118,121,555150.0,2888850.0,26.117832,87.551618
1695,confluence_1694,gauge+site,118,121,555150.0,2888850.0,26.117832,87.551618
1696,confluence_1695,gauge,26,123,555750.0,2916450.0,26.367013,87.55881
1696,confluence_1695,gauge+site,26,123,555750.0,2916450.0,26.367013,87.55881
1697,confluence_1696,gauge,93,60,536850.0,2896350.0,26.186138,87.368796
1697,confluence_1696,gauge+site,93,60,536850.0,2896350.0,26.186138,87.368796
1698,confluence_1697,gauge,112,79,542550.0,2890650.0,26.134512,87.425653
1698,confluence_1697,gauge+site,112,79,542550.0,2890650.0,26.134512,87.425653
1699,confluence_1698,gauge,148,136,559650.0,2879850.0,26.03639,87.596214
1699,confluence_1698,gauge+site,148,136,559650.0,2879850.0,26.03639,87.596214
1700,confluence_1699,gauge,96,67,538950.0,2895450.0,26.177956,87.389785
1700,confluence_1699,gauge+site,96,67,538950.0,2895450.0,26.177956,87.389785
1701,confluence_1700,gauge,65,37,529950.0,2904750.0,26.262145,87.299936
1701,confluence_1700,gauge+site,65,37,529950.0,2904750.0,26.262145,87.299936
1702,confluence_1701,gauge,40,118,554250.0,2912250.0,26.329149,87.543598
1702,confluence_1701,gauge+site,40,118,554250.0,2912250.0,26.329149,87.543598
1703,confluence_1702,gauge,41,33,528750.0,2911950.0,26.327182,87.288079
1703,confluence_1702,gauge+site,41,33,528750.0,2911950.0,26.327182,87.288079
1704,confluence_1703,gauge,132,146,562650.0,2884650.0,26.079603,87.626429
1704,confluence_1703,gauge+site,132,146,562650.0,2884650.0,26.079603,87.626429
1705,confluence_1704,gauge,42,53,534750.0,2911650.0,26.324339,87.348191
1705,confluence_1704,gauge+site,42,53,534750.0,2911650.0,26.324339,87.348191
1706,confluence_1705,gauge,41,22,525450.0,2911950.0,26.327244,87.255013
1706,confluence_1705,gauge+site,41,22,525450.0,2911950.0,26.327244,87.255013
1707,confluence_1706,gauge,10,82,543450.0,2921250.0,26.410781,87.435687
1707,confluence_1706,gauge+site,10,82,543450.0,2921250.0,26.410781,87.435687
1708,confluence_1707,gauge,144,111,552150.0,2881050.0,26.047515,87.521301
1708,confluence_1707,gauge+site,144,111,552150.0,2881050.0,26.047515,87.521301
1709,confluence_1708,gauge,30,124,556050.0,2915250.0,26.356167,87.561764
1709,confluence_1708,gauge+site,30,124,556050.0,2915250.0,26.356167,87.561764
1710,confluence_1709,gauge,1,100,548850.0,2923950.0,26.434984,87.489936
1710,confluence_1709,gauge+site,1,100,548850.0,2923950.0,26.434984,87.489936
1711,confluence_1710,gauge,126,99,548550.0,2886450.0,26.096399,87.485517
1711,confluence_1710,gauge+site,126,99,548550.0,2886450.0,26.096399,87.485517
1712,confluence_1711,gauge,91,51,534150.0,2896950.0,26.191622,87.34179
1712,confluence_1711,gauge+site,91,51,534150.0,2896950.0,26.191622,87.34179
1713,confluence_1712,gauge,64,102,549450.0,2905050.0,26.264314,87.495226
1713,confluence_1712,gauge+site,64,102,549450.0,2905050.0,26.264314,87.495226
1714,confluence_1713,gauge,92,116,553650.0,2896650.0,26.188317,87.536938
1714,confluence_1713,gauge+site,92,116,553650.0,2896650.0,26.188317,87.536938
1715,confluence_1714,gauge,30,135,559350.0,2915250.0,26.356033,87.594837
1715,confluence_1714,gauge+site,30,135,559350.0,2915250.0,26.356033,87.594837
1716,confluence_1715,gauge,93,139,560550.0,2896350.0,26.185334,87.605977
1716,confluence_1715,gauge+site,93,139,560550.0,2896350.0,26.185334,87.605977
1717,confluence_1716,gauge,144,147,562950.0,2881050.0,26.047085,87.629255
1717,confluence_1716,gauge+site,144,147,562950.0,2881050.0,26.047085,87.629255
1718,confluence_1717,gauge,130,115,553350.0,2885250.0,26.085394,87.533467
1718,confluence_1717,gauge+site,130,115,553350.0,2885250.0,26.085394,87.533467
1719,confluence_1718,gauge,134,160,566850.0,2884050.0,26.073997,87.668391
1719,confluence_1718,gauge+site,134,160,566850.0,2884050.0,26.073997,87.668391
1720,confluence_1719,gauge,94,147,562950.0,2896050.0,26.182522,87.62998
1720,confluence_1719,gauge+site,94,147,562950.0,2896050.0,26.182522,87.62998
1721,confluence_1720,gauge,140,145,562350.0,2882250.0,26.057946,87.623315
1721,confluence_1720,gauge+site,140,145,562350.0,2882250.0,26.057946,87.623315
1722,confluence_1721,gauge,159,164,568050.0,2876550.0,26.006222,87.679998
1722,confluence_1721,gauge+site,159,164,568050.0,2876550.0,26.006222,87.679998
1723,confluence_1722,gauge,93,140,560850.0,2896350.0,26.185322,87.608979
1723,confluence_1722,gauge+site,93,140,560850.0,2896350.0,26.185322,87.608979
1724,confluence_1723,gauge,138,139,560550.0,2882850.0,26.06344,87.605349
1724,confluence_1723,gauge+site,138,139,560550.0,2882850.0,26.06344,87.605349
1725,confluence_1724,gauge,100,84,544050.0,2894250.0,26.166973,87.44078
1725,confluence_1724,gauge+site,100,84,544050.0,2894250.0,26.166973,87.44078
1726,confluence_1725,gauge,161,157,565950.0,2875950.0,26.000902,87.658984
1726,confluence_1725,gauge+site,161,157,565950.0,2875950.0,26.000902,87.658984
1727,confluence_1726,gauge,100,86,544650.0,2894250.0,26.166955,87.446784
1727,confluence_1726,gauge+site,100,86,544650.0,2894250.0,26.166955,87.446784
1728,confluence_1727,gauge,101,79,542550.0,2893950.0,26.16431,87.425761
1728,confluence_1727,gauge+site,101,79,542550.0,2893950.0,26.16431,87.425761
1729,confluence_1728,gauge,94,142,561450.0,2896050.0,26.182587,87.61497
1729,confluence_1728,gauge+site,94,142,561450.0,2896050.0,26.182587,87.61497
1730,confluence_1729,gauge,171,154,565050.0,2872950.0,25.973855,87.649843
1730,confluence_1729,gauge+site,171,154,565050.0,2872950.0,25.973855,87.649843
1731,confluence_1730,gauge,121,101,549150.0,2887950.0,26.109923,87.491573
1731,confluence_1730,gauge+site,121,101,549150.0,2887950.0,26.109923,87.491573
1732,confluence_1731,gauge,100,90,545850.0,2894250.0,26.166917,87.458791
1732,confluence_1731,gauge+site,100,90,545850.0,2894250.0,26.166917,87.458791
